0,0.47062861041788673,0.306179336139134
1,0.2895088228711321,0.22738683223724365
2,0.19524696341321512,0.18797223908560617
3,0.14075646590601448,0.1434973222868783
4,0.11665594102414839,0.1322149634361267
5,0.10070289936533734,0.1142418384552002
6,0.08812141528158832,0.12064284086227417
7,0.08187256780870121,0.11831878764288765
8,0.076095301315097,0.13698465483529226
9,0.07091608990920834,0.11705506699425834
10,0.07004423265808199,0.1247412988117763
11,0.06937449951113367,0.1197105986731393
12,0.0654016202944188,0.11954948731831141
13,0.06018426593827324,0.11158692836761475
14,0.05611059782695185,0.12918387992041452
15,0.05350104650836781,0.12286970445087977
16,0.053483954602223965,0.10636992113930839
17,0.05000152068635438,0.12677581821169173
18,0.048197702030462725,0.12641266414097377
19,0.04586840370681388,0.12320138726915632
