0,0.5168967598570984,0.40304473400115964
1,0.3974067300856803,0.29758331894874573
2,0.345525868047451,0.29124411702156067
3,0.30473462461781853,0.24058709383010865
4,0.2738276605617109,0.25276718854904173
5,0.2505978923535108,0.22287574172019958
6,0.23192784665820226,0.24462764739990234
7,0.21641442255506904,0.24494849801063537
8,0.2067942682742705,0.212561297416687
9,0.20360508499094038,0.19159132957458497
10,0.19143885888773934,0.2461760914325714
11,0.1914549096786893,0.2530507445335388
12,0.1858902942610412,0.21912378787994385
13,0.18117086034420368,0.24076550364494323
14,0.1778925992749522,0.2152216327190399
15,0.17650211978712355,0.3174511873722076
16,0.1748211927935998,0.20508383870124816
17,0.17041041153434983,0.20288702487945556
18,0.16985303880438588,0.17176048398017885
19,0.16712358371055208,0.1930673360824585
